green_count,red_count,junction_pressure,average_network_pressure,phase_duration
10,5,4,3.026666666666667,19.0
10,14,0,3.026666666666667,36.0
10,4,3,3.026666666666667,19.0
3,0,0,3.026666666666667,19.0
2,0,0,3.026666666666667,19.0
8,3,0,3.026666666666667,19.0
10,8,0,3.026666666666667,19.0
10,8,0,3.026666666666667,19.0
8,3,0,3.026666666666667,19.0
8,3,0,3.026666666666667,19.0
10,4,0,3.026666666666667,19.0
10,0,0,3.026666666666667,19.0
12,7,0,3.026666666666667,19.0
8,3,0,3.026666666666667,19.0
10,8,4,3.026666666666667,29.0
9,7,0,3.026666666666667,19.0
12,10,0,3.026666666666667,19.0
9,4,0,3.026666666666667,19.0
12,14,6,3.026666666666667,40.0
8,3,0,3.026666666666667,19.0
11,8,0,3.026666666666667,19.0
11,8,0,3.026666666666667,19.0
10,4,0,3.026666666666667,19.0
4,12,27,3.026666666666667,365.0
4,7,0,3.026666666666667,36.0
8,3,0,3.026666666666667,19.0
8,3,0,3.026666666666667,19.0
4,7,0,3.026666666666667,19.0
10,8,0,3.026666666666667,19.0
9,4,0,3.026666666666667,19.0
10,8,0,3.026666666666667,56.0
8,3,0,3.026666666666667,19.0
9,3,0,3.026666666666667,19.0
9,25,46,3.026666666666667,1353.0
12,28,12,3.026666666666667,10.0
9,20,5,3.026666666666667,16.0
6,10,3,3.026666666666667,18.0
13,4,0,3.026666666666667,19.0
16,5,0,3.026666666666667,19.0
11,7,0,3.026666666666667,19.0
9,18,23,3.026666666666667,422.0
19,12,6,3.026666666666667,19.0
10,13,17,3.026666666666667,19.0
2,3,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,5.0
3,4,0,3.506666666666667,19.0
8,8,0,3.506666666666667,19.0
8,8,0,3.506666666666667,19.0
4,3,5,3.506666666666667,19.0
1,2,13,3.506666666666667,19.0
3,0,0,3.506666666666667,5.0
3,0,0,3.506666666666667,5.0
3,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,5.0
3,4,0,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
3,2,0,3.506666666666667,19.0
3,2,0,3.506666666666667,19.0
3,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
1,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,5.0
4,3,0,3.506666666666667,19.0
10,9,5,3.506666666666667,19.0
4,12,49,3.506666666666667,626.0
8,10,0,3.506666666666667,26.0
9,5,10,3.506666666666667,19.0
10,5,2,3.506666666666667,19.0
10,14,10,3.506666666666667,37.0
10,4,1,3.506666666666667,19.0
3,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
8,3,1,3.506666666666667,19.0
10,8,4,3.506666666666667,19.0
10,8,0,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
10,4,0,3.506666666666667,19.0
10,0,0,3.506666666666667,19.0
12,7,0,3.506666666666667,19.0
8,3,6,3.506666666666667,19.0
10,8,0,3.506666666666667,28.0
9,7,2,3.506666666666667,19.0
12,10,0,3.506666666666667,19.0
9,4,1,3.506666666666667,19.0
12,14,0,3.506666666666667,38.0
8,3,0,3.506666666666667,19.0
11,8,0,3.506666666666667,19.0
11,8,0,3.506666666666667,19.0
10,4,0,3.506666666666667,19.0
4,12,31,3.506666666666667,383.0
4,7,0,3.506666666666667,35.0
8,3,0,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
4,7,0,3.506666666666667,19.0
10,8,0,3.506666666666667,19.0
9,4,0,3.506666666666667,19.0
10,8,4,3.506666666666667,58.0
8,3,0,3.506666666666667,19.0
9,3,0,3.506666666666667,19.0
9,25,53,3.506666666666667,1420.0
12,28,7,3.506666666666667,10.0
9,20,24,3.506666666666667,16.0
6,10,2,3.506666666666667,18.0
13,4,4,3.506666666666667,19.0
16,5,0,3.506666666666667,19.0
11,7,0,3.506666666666667,19.0
9,18,12,3.506666666666667,443.0
19,12,0,3.506666666666667,19.0
10,13,17,3.506666666666667,19.0
2,3,0,3.96,19.0
2,0,0,3.96,19.0
2,0,0,3.96,5.0
2,0,0,3.96,5.0
2,0,0,3.96,5.0
2,0,0,3.96,5.0
3,4,0,3.96,19.0
8,8,0,3.96,19.0
8,8,0,3.96,19.0
4,3,0,3.96,19.0
1,2,13,3.96,19.0
3,0,0,3.96,5.0
3,0,0,3.96,5.0
3,0,0,3.96,5.0
2,0,0,3.96,19.0
2,0,0,3.96,19.0
2,0,0,3.96,19.0
2,0,0,3.96,5.0
3,4,0,3.96,19.0
8,3,0,3.96,19.0
3,2,0,3.96,19.0
3,2,1,3.96,19.0
3,0,0,3.96,19.0
2,0,0,3.96,19.0
1,0,0,3.96,19.0
2,0,0,3.96,5.0
2,0,0,3.96,5.0
4,3,0,3.96,19.0
10,9,5,3.96,19.0
4,12,55,3.96,657.0
10,8,4,3.96,27.0
9,5,10,3.96,19.0
10,5,2,3.96,19.0
10,14,20,3.96,38.0
10,4,0,3.96,19.0
3,0,0,3.96,19.0
2,0,0,3.96,19.0
8,3,0,3.96,19.0
10,8,0,3.96,19.0
10,8,0,3.96,19.0
8,3,3,3.96,19.0
8,3,0,3.96,19.0
10,4,0,3.96,19.0
10,0,0,3.96,19.0
12,7,3,3.96,19.0
8,3,0,3.96,19.0
10,8,0,3.96,27.0
9,7,5,3.96,19.0
12,10,0,3.96,19.0
9,4,0,3.96,19.0
12,14,0,3.96,37.0
8,3,0,3.96,19.0
11,8,0,3.96,19.0
11,8,0,3.96,19.0
10,4,0,3.96,19.0
4,12,31,3.96,402.0
4,7,0,3.96,34.0
8,3,0,3.96,19.0
8,3,0,3.96,19.0
4,7,0,3.96,19.0
10,8,0,3.96,19.0
9,4,0,3.96,19.0
10,8,0,3.96,56.0
8,3,1,3.96,19.0
9,3,0,3.96,19.0
9,25,52,3.96,1491.0
12,28,13,3.96,10.0
9,20,29,3.96,16.0
6,10,4,3.96,18.0
13,4,0,3.96,19.0
16,5,5,3.96,19.0
11,7,0,3.96,19.0
9,18,19,3.96,465.0
19,12,5,3.96,19.0
10,13,17,3.96,19.0
2,3,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,5.0
2,0,0,3.4133333333333336,5.0
2,0,0,3.4133333333333336,5.0
2,0,0,3.4133333333333336,5.0
3,4,0,3.4133333333333336,19.0
8,8,0,3.4133333333333336,19.0
8,8,0,3.4133333333333336,19.0
4,3,0,3.4133333333333336,19.0
1,2,13,3.4133333333333336,19.0
3,0,0,3.4133333333333336,5.0
3,0,0,3.4133333333333336,5.0
3,0,0,3.4133333333333336,5.0
2,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,5.0
3,4,7,3.4133333333333336,19.0
8,3,0,3.4133333333333336,19.0
3,2,0,3.4133333333333336,19.0
3,2,0,3.4133333333333336,19.0
3,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,19.0
1,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,5.0
2,0,0,3.4133333333333336,5.0
4,3,0,3.4133333333333336,19.0
10,9,0,3.4133333333333336,19.0
4,12,63,3.4133333333333336,689.0
10,8,2,3.4133333333333336,26.0
9,5,15,3.4133333333333336,19.0
10,5,0,3.4133333333333336,19.0
10,14,0,3.4133333333333336,37.0
10,4,0,3.4133333333333336,19.0
3,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,19.0
8,3,0,3.4133333333333336,19.0
10,8,0,3.4133333333333336,19.0
10,8,0,3.4133333333333336,19.0
8,3,0,3.4133333333333336,19.0
8,3,0,3.4133333333333336,19.0
10,4,0,3.4133333333333336,19.0
10,0,0,3.4133333333333336,19.0
12,7,0,3.4133333333333336,19.0
8,3,0,3.4133333333333336,19.0
10,8,4,3.4133333333333336,28.0
9,7,3,3.4133333333333336,19.0
12,10,0,3.4133333333333336,19.0
9,4,0,3.4133333333333336,19.0
12,14,3,3.4133333333333336,36.0
8,3,0,3.4133333333333336,19.0
11,8,0,3.4133333333333336,19.0
11,8,0,3.4133333333333336,19.0
10,4,0,3.4133333333333336,19.0
4,12,33,3.4133333333333336,422.0
8,3,0,3.4133333333333336,33.0
8,3,0,3.4133333333333336,19.0
8,3,3,3.4133333333333336,19.0
4,7,0,3.4133333333333336,19.0
10,8,0,3.4133333333333336,19.0
9,4,0,3.4133333333333336,19.0
10,8,0,3.4133333333333336,54.0
8,3,0,3.4133333333333336,19.0
9,3,0,3.4133333333333336,19.0
9,25,52,3.4133333333333336,1565.0
12,28,10,3.4133333333333336,10.0
9,20,5,3.4133333333333336,16.0
6,10,2,3.4133333333333336,18.0
13,4,2,3.4133333333333336,19.0
16,5,0,3.4133333333333336,19.0
11,7,0,3.4133333333333336,19.0
9,18,22,3.4133333333333336,488.0
19,12,0,3.4133333333333336,19.0
10,13,17,3.4133333333333336,19.0
2,3,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,5.0
3,4,0,3.506666666666667,19.0
8,8,0,3.506666666666667,19.0
8,8,0,3.506666666666667,19.0
4,3,0,3.506666666666667,19.0
1,2,13,3.506666666666667,19.0
3,0,0,3.506666666666667,5.0
3,0,0,3.506666666666667,5.0
3,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,5.0
3,4,1,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
3,2,0,3.506666666666667,19.0
3,2,0,3.506666666666667,19.0
3,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
1,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,5.0
4,3,0,3.506666666666667,19.0
10,9,0,3.506666666666667,19.0
4,12,66,3.506666666666667,723.0
10,8,0,3.506666666666667,25.0
9,5,14,3.506666666666667,19.0
10,5,5,3.506666666666667,19.0
10,14,2,3.506666666666667,36.0
10,4,0,3.506666666666667,19.0
3,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
10,8,0,3.506666666666667,19.0
10,8,4,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
10,4,0,3.506666666666667,19.0
10,0,0,3.506666666666667,19.0
12,7,0,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
10,8,0,3.506666666666667,27.0
9,7,10,3.506666666666667,19.0
12,10,0,3.506666666666667,19.0
9,4,0,3.506666666666667,19.0
12,14,0,3.506666666666667,35.0
8,3,0,3.506666666666667,19.0
11,8,0,3.506666666666667,19.0
11,8,0,3.506666666666667,19.0
10,4,0,3.506666666666667,19.0
4,12,33,3.506666666666667,443.0
4,7,0,3.506666666666667,33.0
8,3,0,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
4,7,0,3.506666666666667,19.0
10,8,0,3.506666666666667,19.0
9,4,0,3.506666666666667,19.0
10,8,4,3.506666666666667,56.0
8,3,0,3.506666666666667,19.0
9,3,0,3.506666666666667,19.0
9,25,53,3.506666666666667,1643.0
12,28,2,3.506666666666667,10.0
9,20,12,3.506666666666667,16.0
6,10,2,3.506666666666667,18.0
13,4,0,3.506666666666667,19.0
16,5,3,3.506666666666667,19.0
11,7,0,3.506666666666667,19.0
9,18,22,3.506666666666667,512.0
19,12,0,3.506666666666667,19.0
10,13,17,3.506666666666667,19.0
2,3,0,3.7466666666666666,19.0
2,0,0,3.7466666666666666,19.0
2,0,0,3.7466666666666666,5.0
2,0,0,3.7466666666666666,5.0
2,0,0,3.7466666666666666,5.0
2,0,0,3.7466666666666666,5.0
3,4,1,3.7466666666666666,19.0
8,8,0,3.7466666666666666,19.0
8,8,0,3.7466666666666666,19.0
4,3,0,3.7466666666666666,19.0
1,2,10,3.7466666666666666,19.0
3,0,0,3.7466666666666666,5.0
3,0,0,3.7466666666666666,5.0
3,0,0,3.7466666666666666,5.0
2,0,0,3.7466666666666666,19.0
2,0,0,3.7466666666666666,19.0
2,0,0,3.7466666666666666,19.0
2,0,0,3.7466666666666666,5.0
3,4,0,3.7466666666666666,19.0
8,3,0,3.7466666666666666,19.0
3,2,0,3.7466666666666666,19.0
3,2,0,3.7466666666666666,19.0
3,0,0,3.7466666666666666,19.0
2,0,0,3.7466666666666666,19.0
1,0,0,3.7466666666666666,19.0
2,0,0,3.7466666666666666,5.0
2,0,0,3.7466666666666666,5.0
4,3,3,3.7466666666666666,19.0
10,9,0,3.7466666666666666,19.0
4,12,74,3.7466666666666666,759.0
8,10,0,3.7466666666666666,25.0
9,5,14,3.7466666666666666,19.0
10,5,2,3.7466666666666666,19.0
10,14,5,3.7466666666666666,37.0
10,4,0,3.7466666666666666,19.0
3,0,0,3.7466666666666666,19.0
2,0,0,3.7466666666666666,19.0
8,3,0,3.7466666666666666,19.0
10,8,0,3.7466666666666666,19.0
10,8,0,3.7466666666666666,19.0
8,3,0,3.7466666666666666,19.0
8,3,0,3.7466666666666666,19.0
10,4,0,3.7466666666666666,19.0
10,0,0,3.7466666666666666,19.0
12,7,0,3.7466666666666666,19.0
8,3,0,3.7466666666666666,19.0
10,8,0,3.7466666666666666,26.0
9,7,0,3.7466666666666666,19.0
12,10,0,3.7466666666666666,19.0
9,4,0,3.7466666666666666,19.0
12,14,0,3.7466666666666666,34.0
8,3,0,3.7466666666666666,19.0
11,8,0,3.7466666666666666,19.0
11,8,0,3.7466666666666666,19.0
10,4,0,3.7466666666666666,19.0
4,12,33,3.7466666666666666,465.0
8,3,0,3.7466666666666666,32.0
8,3,0,3.7466666666666666,19.0
8,3,1,3.7466666666666666,19.0
4,7,0,3.7466666666666666,19.0
10,8,0,3.7466666666666666,19.0
9,4,1,3.7466666666666666,19.0
10,8,0,3.7466666666666666,54.0
8,3,7,3.7466666666666666,19.0
9,3,2,3.7466666666666666,19.0
9,25,57,3.7466666666666666,1725.0
12,28,8,3.7466666666666666,10.0
9,20,14,3.7466666666666666,16.0
6,10,7,3.7466666666666666,18.0
13,4,2,3.7466666666666666,19.0
16,5,0,3.7466666666666666,19.0
11,7,0,3.7466666666666666,19.0
9,18,23,3.7466666666666666,537.0
19,12,0,3.7466666666666666,19.0
10,13,17,3.7466666666666666,19.0
2,3,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,5.0
3,4,0,3.506666666666667,19.0
8,8,0,3.506666666666667,19.0
8,8,0,3.506666666666667,19.0
4,3,0,3.506666666666667,19.0
1,2,11,3.506666666666667,19.0
3,0,0,3.506666666666667,5.0
3,0,0,3.506666666666667,5.0
3,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,5.0
3,4,6,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
3,2,0,3.506666666666667,19.0
3,2,0,3.506666666666667,19.0
3,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
1,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,5.0
2,0,0,3.506666666666667,5.0
4,3,4,3.506666666666667,19.0
10,9,0,3.506666666666667,19.0
4,12,70,3.506666666666667,796.0
10,8,0,3.506666666666667,24.0
9,5,0,3.506666666666667,19.0
10,5,7,3.506666666666667,19.0
10,14,0,3.506666666666667,36.0
10,4,0,3.506666666666667,19.0
3,0,0,3.506666666666667,19.0
2,0,0,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
10,8,0,3.506666666666667,19.0
10,8,0,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
10,4,0,3.506666666666667,19.0
10,0,0,3.506666666666667,19.0
12,7,5,3.506666666666667,19.0
8,3,8,3.506666666666667,19.0
10,8,2,3.506666666666667,25.0
9,7,0,3.506666666666667,19.0
12,10,0,3.506666666666667,19.0
9,4,0,3.506666666666667,19.0
12,14,0,3.506666666666667,33.0
8,3,0,3.506666666666667,19.0
11,8,0,3.506666666666667,19.0
11,8,0,3.506666666666667,19.0
10,4,0,3.506666666666667,19.0
4,12,33,3.506666666666667,488.0
4,7,0,3.506666666666667,32.0
8,3,4,3.506666666666667,19.0
8,3,0,3.506666666666667,19.0
4,7,0,3.506666666666667,19.0
10,8,0,3.506666666666667,19.0
9,4,0,3.506666666666667,19.0
10,8,0,3.506666666666667,52.0
8,3,0,3.506666666666667,19.0
9,3,3,3.506666666666667,19.0
9,25,57,3.506666666666667,1811.0
12,28,4,3.506666666666667,10.0
9,20,5,3.506666666666667,16.0
6,10,4,3.506666666666667,18.0
13,4,0,3.506666666666667,19.0
16,5,0,3.506666666666667,19.0
11,7,0,3.506666666666667,19.0
9,18,24,3.506666666666667,563.0
19,12,1,3.506666666666667,19.0
10,13,15,3.506666666666667,19.0
2,3,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,5.0
2,0,0,3.4133333333333336,5.0
2,0,0,3.4133333333333336,5.0
2,0,0,3.4133333333333336,5.0
3,4,0,3.4133333333333336,19.0
8,8,0,3.4133333333333336,19.0
8,8,0,3.4133333333333336,19.0
4,3,0,3.4133333333333336,19.0
1,2,2,3.4133333333333336,19.0
3,0,0,3.4133333333333336,5.0
3,0,0,3.4133333333333336,5.0
3,0,0,3.4133333333333336,5.0
2,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,5.0
3,4,0,3.4133333333333336,19.0
8,3,0,3.4133333333333336,19.0
3,2,0,3.4133333333333336,19.0
3,2,0,3.4133333333333336,19.0
3,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,19.0
1,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,5.0
2,0,0,3.4133333333333336,5.0
4,3,0,3.4133333333333336,19.0
10,9,0,3.4133333333333336,19.0
4,12,79,3.4133333333333336,835.0
8,10,0,3.4133333333333336,24.0
9,5,8,3.4133333333333336,19.0
10,5,0,3.4133333333333336,19.0
10,14,3,3.4133333333333336,35.0
10,4,0,3.4133333333333336,19.0
3,0,0,3.4133333333333336,19.0
2,0,0,3.4133333333333336,19.0
8,3,0,3.4133333333333336,19.0
10,8,0,3.4133333333333336,19.0
10,8,0,3.4133333333333336,19.0
8,3,0,3.4133333333333336,19.0
8,3,0,3.4133333333333336,19.0
10,4,0,3.4133333333333336,19.0
10,0,0,3.4133333333333336,19.0
12,7,0,3.4133333333333336,19.0
8,3,0,3.4133333333333336,19.0
8,10,0,3.4133333333333336,25.0
9,7,0,3.4133333333333336,19.0
12,10,0,3.4133333333333336,19.0
9,4,0,3.4133333333333336,19.0
12,14,3,3.4133333333333336,32.0
8,3,0,3.4133333333333336,19.0
11,8,0,3.4133333333333336,19.0
11,8,0,3.4133333333333336,19.0
10,4,0,3.4133333333333336,19.0
4,12,30,3.4133333333333336,512.0
8,3,0,3.4133333333333336,31.0
8,3,7,3.4133333333333336,19.0
8,3,0,3.4133333333333336,19.0
4,7,0,3.4133333333333336,19.0
10,8,0,3.4133333333333336,19.0
9,4,0,3.4133333333333336,19.0
10,8,8,3.4133333333333336,54.0
8,3,0,3.4133333333333336,19.0
9,3,0,3.4133333333333336,19.0
9,25,57,3.4133333333333336,1901.0
12,28,0,3.4133333333333336,10.0
9,20,4,3.4133333333333336,16.0
6,10,4,3.4133333333333336,18.0
13,4,8,3.4133333333333336,19.0
16,5,0,3.4133333333333336,19.0
11,7,0,3.4133333333333336,19.0
9,18,25,3.4133333333333336,591.0
19,12,0,3.4133333333333336,19.0
10,13,18,3.4133333333333336,19.0
2,3,0,3.5733333333333333,19.0
2,0,0,3.5733333333333333,19.0
2,0,0,3.5733333333333333,5.0
2,0,0,3.5733333333333333,5.0
2,0,0,3.5733333333333333,5.0
2,0,0,3.5733333333333333,5.0
3,4,0,3.5733333333333333,19.0
8,8,0,3.5733333333333333,19.0
8,8,0,3.5733333333333333,19.0
4,3,0,3.5733333333333333,19.0
1,2,2,3.5733333333333333,19.0
3,0,0,3.5733333333333333,5.0
3,0,0,3.5733333333333333,5.0
3,0,0,3.5733333333333333,5.0
2,0,0,3.5733333333333333,19.0
2,0,0,3.5733333333333333,19.0
2,0,0,3.5733333333333333,19.0
2,0,0,3.5733333333333333,5.0
3,4,0,3.5733333333333333,19.0
8,3,1,3.5733333333333333,19.0
3,2,0,3.5733333333333333,19.0
3,2,0,3.5733333333333333,19.0
3,0,0,3.5733333333333333,19.0
2,0,0,3.5733333333333333,19.0
1,0,0,3.5733333333333333,19.0
2,0,0,3.5733333333333333,5.0
2,0,0,3.5733333333333333,5.0
4,3,1,3.5733333333333333,19.0
10,9,0,3.5733333333333333,19.0
4,12,87,3.5733333333333333,876.0
10,8,0,3.5733333333333333,23.0
9,5,8,3.5733333333333333,19.0
10,5,2,3.5733333333333333,19.0
10,14,0,3.5733333333333333,34.0
10,4,0,3.5733333333333333,19.0
3,0,0,3.5733333333333333,19.0
2,0,0,3.5733333333333333,19.0
8,3,0,3.5733333333333333,19.0
10,8,0,3.5733333333333333,19.0
10,8,0,3.5733333333333333,19.0
8,3,0,3.5733333333333333,19.0
8,3,0,3.5733333333333333,19.0
10,4,0,3.5733333333333333,19.0
10,0,0,3.5733333333333333,19.0
12,7,0,3.5733333333333333,19.0
8,3,0,3.5733333333333333,19.0
10,8,0,3.5733333333333333,24.0
9,7,1,3.5733333333333333,19.0
12,10,0,3.5733333333333333,19.0
9,4,0,3.5733333333333333,19.0
12,14,6,3.5733333333333333,33.0
8,3,3,3.5733333333333333,19.0
11,8,0,3.5733333333333333,19.0
11,8,0,3.5733333333333333,19.0
10,4,0,3.5733333333333333,19.0
4,12,25,3.5733333333333333,537.0
4,7,0,3.5733333333333333,31.0
8,3,6,3.5733333333333333,19.0
8,3,3,3.5733333333333333,19.0
4,7,0,3.5733333333333333,19.0
10,8,0,3.5733333333333333,19.0
9,4,0,3.5733333333333333,19.0
10,8,0,3.5733333333333333,52.0
8,3,6,3.5733333333333333,19.0
9,3,2,3.5733333333333333,19.0
9,25,57,3.5733333333333333,1996.0
12,28,2,3.5733333333333333,10.0
9,20,10,3.5733333333333333,16.0
6,10,8,3.5733333333333333,18.0
13,4,0,3.5733333333333333,19.0
16,5,0,3.5733333333333333,19.0
11,7,0,3.5733333333333333,19.0
9,18,25,3.5733333333333333,620.0
19,12,0,3.5733333333333333,19.0
10,13,13,3.5733333333333333,19.0
2,3,0,4.293333333333333,19.0
2,0,0,4.293333333333333,19.0
2,0,0,4.293333333333333,5.0
2,0,0,4.293333333333333,5.0
2,0,0,4.293333333333333,5.0
2,0,0,4.293333333333333,5.0
3,4,0,4.293333333333333,19.0
8,8,0,4.293333333333333,19.0
8,8,0,4.293333333333333,19.0
4,3,1,4.293333333333333,19.0
1,2,2,4.293333333333333,19.0
3,0,0,4.293333333333333,5.0
3,0,0,4.293333333333333,5.0
3,0,0,4.293333333333333,5.0
2,0,0,4.293333333333333,19.0
2,0,0,4.293333333333333,19.0
2,0,0,4.293333333333333,19.0
2,0,0,4.293333333333333,5.0
3,4,5,4.293333333333333,19.0
8,3,0,4.293333333333333,19.0
3,2,0,4.293333333333333,19.0
3,2,0,4.293333333333333,19.0
3,0,0,4.293333333333333,19.0
2,0,0,4.293333333333333,19.0
1,0,0,4.293333333333333,19.0
2,0,0,4.293333333333333,5.0
2,0,0,4.293333333333333,5.0
4,3,0,4.293333333333333,19.0
10,9,0,4.293333333333333,19.0
4,12,106,4.293333333333333,919.0
8,10,7,4.293333333333333,25.0
9,5,8,4.293333333333333,19.0
10,5,0,4.293333333333333,19.0
14,10,3,4.293333333333333,33.0
10,4,0,4.293333333333333,19.0
3,0,0,4.293333333333333,19.0
2,0,0,4.293333333333333,19.0
8,3,0,4.293333333333333,19.0
10,8,0,4.293333333333333,19.0
10,8,0,4.293333333333333,19.0
8,3,0,4.293333333333333,19.0
8,3,0,4.293333333333333,19.0
10,4,0,4.293333333333333,19.0
10,0,0,4.293333333333333,19.0
12,7,2,4.293333333333333,19.0
8,3,0,4.293333333333333,19.0
8,10,0,4.293333333333333,24.0
9,7,0,4.293333333333333,19.0
12,10,0,4.293333333333333,19.0
9,4,0,4.293333333333333,19.0
12,14,3,4.293333333333333,32.0
8,3,0,4.293333333333333,19.0
11,8,0,4.293333333333333,19.0
11,8,0,4.293333333333333,19.0
10,4,0,4.293333333333333,19.0
4,12,17,4.293333333333333,563.0
8,3,2,4.293333333333333,30.0
8,3,35,4.293333333333333,19.0
8,3,0,4.293333333333333,19.0
4,7,0,4.293333333333333,19.0
10,8,2,4.293333333333333,19.0
9,4,0,4.293333333333333,19.0
10,8,4,4.293333333333333,50.0
8,3,0,4.293333333333333,19.0
9,3,0,4.293333333333333,19.0
9,25,54,4.293333333333333,2095.0
12,28,10,4.293333333333333,10.0
9,20,10,4.293333333333333,16.0
6,10,0,4.293333333333333,18.0
13,4,2,4.293333333333333,19.0
16,5,0,4.293333333333333,19.0
11,7,0,4.293333333333333,19.0
9,18,33,4.293333333333333,651.0
19,12,0,4.293333333333333,19.0
10,13,16,4.293333333333333,19.0
2,3,0,3.9066666666666663,19.0
2,0,0,3.9066666666666663,19.0
2,0,0,3.9066666666666663,5.0
2,0,0,3.9066666666666663,5.0
2,0,1,3.9066666666666663,5.0
2,0,0,3.9066666666666663,5.0
3,4,0,3.9066666666666663,19.0
8,8,0,3.9066666666666663,19.0
8,8,0,3.9066666666666663,19.0
4,3,0,3.9066666666666663,19.0
1,2,2,3.9066666666666663,19.0
3,0,0,3.9066666666666663,5.0
3,0,0,3.9066666666666663,5.0
3,0,0,3.9066666666666663,5.0
2,0,0,3.9066666666666663,19.0
2,0,0,3.9066666666666663,19.0
2,0,0,3.9066666666666663,19.0
2,0,0,3.9066666666666663,5.0
3,4,0,3.9066666666666663,19.0
8,3,0,3.9066666666666663,19.0
3,2,0,3.9066666666666663,19.0
3,2,0,3.9066666666666663,19.0
3,0,0,3.9066666666666663,19.0
2,0,0,3.9066666666666663,19.0
1,0,0,3.9066666666666663,19.0
2,0,0,3.9066666666666663,5.0
2,0,0,3.9066666666666663,5.0
4,3,2,3.9066666666666663,19.0
10,9,0,3.9066666666666663,19.0
4,12,118,3.9066666666666663,964.0
8,10,0,3.9066666666666663,24.0
9,5,8,3.9066666666666663,19.0
10,5,2,3.9066666666666663,19.0
10,14,0,3.9066666666666663,33.0
10,4,0,3.9066666666666663,19.0
3,0,0,3.9066666666666663,19.0
2,0,0,3.9066666666666663,19.0
8,3,2,3.9066666666666663,19.0
10,8,0,3.9066666666666663,19.0
10,8,0,3.9066666666666663,19.0
8,3,0,3.9066666666666663,19.0
8,3,0,3.9066666666666663,19.0
10,4,0,3.9066666666666663,19.0
10,0,0,3.9066666666666663,19.0
12,7,0,3.9066666666666663,19.0
8,3,2,3.9066666666666663,19.0
10,8,7,3.9066666666666663,25.0
9,7,1,3.9066666666666663,19.0
12,10,2,3.9066666666666663,19.0
9,4,0,3.9066666666666663,19.0
12,14,3,3.9066666666666663,31.0
8,3,0,3.9066666666666663,19.0
11,8,0,3.9066666666666663,19.0
11,8,0,3.9066666666666663,19.0
