vehicle_id,system_type,depart_time,arrival_time,duration,waiting_time,time_loss,route_length,average_speed,waiting_ratio,delay_ratio
251,dynamic,377.0,719.0,342.0,97.0,157.56,2563.23,7.494824561403509,0.28362573099415206,0.46070175438596495
217,dynamic,326.0,722.0,396.0,171.0,221.94,3389.69,8.559823232323232,0.4318181818181818,0.5604545454545454
289,dynamic,434.0,722.0,288.0,0.0,61.92,2858.28,9.924583333333334,0.0,0.215
143,dynamic,215.0,724.0,509.0,234.0,338.65,3035.77,5.964184675834971,0.45972495088408644,0.6653241650294694
187,dynamic,281.0,724.0,443.0,59.0,118.82,3556.27,8.027697516930022,0.13318284424379231,0.268216704288939
109,dynamic,164.0,732.0,568.0,215.0,307.79,3393.89,5.9751584507042255,0.3785211267605634,0.5418838028169014
189,dynamic,284.0,733.0,449.0,87.0,180.56,4208.6,9.373273942093542,0.19376391982182628,0.4021380846325167
240,dynamic,360.0,737.0,377.0,51.0,100.99,3041.33,8.067188328912467,0.13527851458885942,0.2678779840848806
311,dynamic,467.0,737.0,270.0,45.0,103.74,2501.71,9.265592592592593,0.16666666666666666,0.3842222222222222
25,dynamic,38.0,739.0,701.0,176.0,287.76,4450.65,6.349001426533523,0.25106990014265335,0.4104992867332382
257,dynamic,386.0,739.0,353.0,103.0,193.27,3262.59,9.242464589235128,0.29178470254957506,0.5475070821529745
258,dynamic,387.0,740.0,353.0,95.0,151.85,2806.4,7.9501416430594904,0.26912181303116145,0.4301699716713881
