vehicle_id,depart_time,arrival_time,duration,waiting_time,route_length,time_loss
639,959.0,1240.0,281.0,22.0,2736.38,78.13
711,1067.0,1240.0,173.0,40.0,1634.53,72.92
666,999.0,1241.0,242.0,2.0,2436.33,29.5
649,974.0,1245.0,271.0,63.0,1440.51,91.3
704,1056.0,1246.0,190.0,28.0,1321.68,56.2
653,980.0,1250.0,270.0,43.0,1710.07,78.19
705,1058.0,1251.0,193.0,54.0,1286.69,102.8
645,968.0,1256.0,288.0,0.0,1349.0,48.89
679,1019.0,1256.0,237.0,89.0,1469.76,112.21
404,606.0,1260.0,654.0,235.0,4173.36,345.23
569,854.0,1260.0,406.0,85.0,3300.01,131.5
648,972.0,1260.0,288.0,63.0,1928.18,106.59
445,668.0,1261.0,593.0,118.0,4436.73,227.7
681,1022.0,1262.0,240.0,37.0,1925.26,71.35
688,1032.0,1262.0,230.0,87.0,1256.82,119.98
305,458.0,1264.0,806.0,344.0,4405.58,466.3
581,872.0,1271.0,399.0,221.0,2099.11,265.51
691,1037.0,1271.0,234.0,77.0,1498.8,137.55
