edge_id,from_node,to_node,num_lanes,speed_limit,priority,vehicle_count,avg_waiting_time,avg_time_loss,traffic_score,traffic_level,is_high_traffic,system_type
-389274955#8,cluster_11021721341_5764660051,679007200,1,16.67,13,0,0.0,0.0,0.0,high,1,fixed
-389276442,6378017098,3924374454,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-389276443,3924374659,3924374658,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-390001790#0,cluster_2409502949_679007192,2410567177,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#10,12110372041,12110372043,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#11,2409510166,12110372041,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#12,2419586574,2409510166,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#13,2419586582,2419586574,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#14,2419586584,2419586582,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#15,11021738363,2419586584,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#16,cluster_3964854159_5782052636,11021738363,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#18,679004911,cluster_3964854159_5782052636,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#2,6799514629,cluster_2409502949_679007192,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#3,11021721334,6799514629,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#4,11021721336,11021721334,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#5,3331716412,11021721336,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#6,11021721332,3331716412,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#7,5968099137,11021721332,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#8,6991374527,5968099137,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001790#9,12110372043,6991374527,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001791#0,12110372038,3931607915,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001791#1,4937816455,12110372038,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001791#2,8665943846,4937816455,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001791#3,cluster_635778410_6991371457,8665943846,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-390001792#0,1985256178,1985256192,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-390001792#1,2077727759,1985256178,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-390003245#0,681782185,3931631399,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-390003245#1,3931631400,681782185,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-390003246,127658263,3931631400,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-390003247#0,6658789215,127658263,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-390003247#1,10629326916,6658789215,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-390003247#2,6658706180,10629326916,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-390003247#3,10629326933,6658706180,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-390003247#4,10629326906,10629326933,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-390003247#5,3931631398,10629326906,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-391084167,3574696794,3942440105,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391084168,644608098,3942440106,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391084169,cluster_1985256181_1985256189_403874932,644608107,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391084170#0,618542198,3942440108,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391084170#1,3893005778,618542198,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391084170#2,3893005780,3893005778,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391084170#3,2034242948,3893005780,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391084171,618543084,618543058,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-391084173,644608112,644608111,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391084174,644608119,644608118,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086649,644610978,3942452773,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086650,cluster_3528725849_403874920,3942452774,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086651,2034242919,2034242955,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086652#0,3993512760,644608023,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086652#1,644608026,3993512760,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086652#2,644607684,644608026,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086652#3,1428445671,644607684,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086652#4,683787620,1428445671,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086652#5,683787619,683787620,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086653#0,644608010,644608002,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-391086653#1,644607626,644608010,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-391086653#2,2105420913,644607626,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-391086653#3,644607748,2105420913,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-391086654,cluster_5340860661_5340860662,644607799,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086655#0,2105409808,3942452780,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086655#1,cluster_5340860627_683787585,2105409808,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086655#3,cluster_5340860637_683787587,cluster_5340860627_683787585,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086656#0,3979364089,cluster_5340860627_683787585,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086656#1,3979364090,3979364089,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086656#2,683784044,3979364090,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086656#3,cluster_5340860637_683787587,683784044,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086656#5,683787597,cluster_5340860637_683787587,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086656#6,5340860630,683787597,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086656#7,2105409825,5340860630,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086656#8,3979363126,2105409825,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086657#0,683787633,683787631,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086657#1,683787580,683787633,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086657#2,cluster_403874909_683787617,683787580,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086658#0,cluster_10219043268_10219043269_1307349909_3152504914_#2more,683787603,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086659,3896041616,3942452784,1,5.56,3,0,0.0,0.0,0.0,high,1,fixed
-391086660#0,673080448,10213598995,1,16.67,3,0,0.0,0.0,0.0,high,1,fixed
-391086660#1,3800003061,673080448,1,16.67,3,0,0.0,0.0,0.0,high,1,fixed
-391086660#2,673080449,3800003061,1,16.67,3,0,0.0,0.0,0.0,high,1,fixed
-391086660#3,10213791469,673080449,1,16.67,3,0,0.0,0.0,0.0,high,1,fixed
-391086660#4,3800003065,10213791469,1,16.67,3,0,0.0,0.0,0.0,high,1,fixed
-391086660#5,3800003068,3800003065,1,16.67,3,0,0.0,0.0,0.0,high,1,fixed
-391086661,619174323,3942452785,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391086662#0,683784047,3942452786,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-391086662#1,5340854053,683784047,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-391086662#2,618530970,5340854053,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-391087559,3942467939,3942467942,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391087560,cluster_683784007_683784011,3172219427,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-391087561,403875117,1447121106,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-391087562,635166240,3942467945,1,8.33,10,0,0.0,0.0,0.0,high,1,fixed
-391176506,3943615894,cluster_1480092683_5499217661,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-391271250#0,5635884177,679007206,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-391271250#1,5635884175,5635884177,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-391271250#2,127658282,5635884175,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-391272225#0,cluster_4937816459_679007188,127658282,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-391272225#2,2409497319,cluster_4937816459_679007188,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-391272225#3,2858762129,2409497319,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-391272225#4,5968099148,2858762129,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-391272225#5,12110372036,5968099148,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-391272225#6,4937816457,12110372036,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-391272225#7,3931607915,4937816457,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-391279054,3944871321,3944871320,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-393272861,cluster_3964854159_5782052636,3964854158,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-393277183#0,2066330720,2066330706,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-393277183#1,617747829,2066330720,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#0,cluster_3141886920_3141898896,3354419419,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#11,683793314,cluster_2124723752_3896047838,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#12,3896047835,683793314,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#13,3896047830,3896047835,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#14,683793315,3896047830,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#15,683793316,683793315,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#16,683793299,683793316,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#17,3354435191,683793299,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#18,5290309700,3354435191,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#19,4181874327,5290309700,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#2,683793310,cluster_3141886920_3141898896,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#20,cluster_3896055288_5290309699,4181874327,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#22,cluster_3896055295_4181874324,cluster_3896055288_5290309699,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#24,2124723853,cluster_3896055295_4181874324,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#25,5057792317,2124723853,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#26,cluster_2124723823_4181874321,5057792317,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#28,12857698286,cluster_2124723823_4181874321,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#29,683793322,12857698286,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#3,5055608232,683793310,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#4,5055608243,5055608232,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#5,cluster_5055608236_5055608241,5055608243,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#7,5055608247,cluster_5055608236_5055608241,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#8,3896047840,5055608247,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051016#9,cluster_2124723752_3896047838,3896047840,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051017,618530958,683788973,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-395051018,403874911,3979363126,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-395051171,3979364090,3979364089,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396033083,127658045,270333409,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-396033084,3988285711,3988285710,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396033085,3988285713,3988285712,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-396538190,3993501525,3993501524,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396538756,2094344665,3993505810,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396539094,cluster_3993511260_5340879531_646913724,3993511259,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396539309,3993512760,644607682,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396540017,3993517282,3993517281,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396540018,673080453,3993517283,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396540257#0,cluster_3172209416_3199107295_3993522046,3993522045,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-396541356#0,2143715402,3192341980,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-396541356#1,3993542122,2143715402,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-396543235,3993559265,3993559258,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396546286#0,5399288826,644610679,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396546286#1,644610687,5399288826,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396546286#2,3993586939,644610687,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396546286#3,191815063,3993586939,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396546288,3993586939,644610687,1,33.33,3,0,0.0,0.0,0.0,high,1,fixed
-396546347,5818060874,2131864630,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-396546348,673996066,3993585256,2,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-403327975#0,cluster_4056837130_7625469737,4056837129,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-403327977#0,11024097543,4056837131,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-403327977#1,4056837133,11024097543,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-403330303#0,4056850006,4056850005,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-403330303#1,cluster_4056850010_4056850011,4056850006,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-405512602,4077041333,4077041330,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-405512603,4077041335,4077041334,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-405512604,cluster_4077041337_5333484034,4077041336,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-405513747,4077044423,4077044422,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-405513748,673075478,4077044424,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-405513749,11768559918,4077044428,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-405513750,618557063,4077044430,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-405513751,4077044433,4077044432,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-405513752#0,4879924494,4077044434,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-405513752#1,1912464491,4879924494,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-405513753,4077044436,4077044435,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-406577952,9002316814,667775956,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-406577955#0,667775975,644618519,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-406577955#1,3340896688,667775975,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-406577956,10660932963,4086331230,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-406577957#0,3799979995,3799979994,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-406577957#1,644617043,3799979995,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417680403,cluster_4181840591_4181840593,4181840592,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417680405,cluster_4181840591_4181840593,4181840594,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417680408,4181840601,4181840596,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417680411,4181840603,4181840602,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417680413,4181840605,4181840604,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417680415,cluster_4181840607_5490286069,4181840606,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417680417,4181840610,4181840609,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417680420,4181840615,4181840613,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417680422,cluster_4181840617_4181855497,4181840616,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417680423,4181840628,4181840627,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417681495,cluster_4181840617_4181855497,4181855491,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417681497,4181855501,4181855498,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417681499,cluster_4181855507_618557061,4181855505,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417684712,683784005,4181864780,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417684716,4181874310,4181874307,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417684719,cluster_2124723823_4181874321,4181874317,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417684724,cluster_3896055295_4181874324,4181874322,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-417684727,4181874327,4181874325,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-418984154,cluster_5864771581_674077283,4191842553,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-418984155,cluster_4191842557_5217004460,4191842555,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-418984156,4191842563,4191842558,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-418984157,4191842565,4191842564,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-418984158,674077291,4191842566,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-418984159,cluster_4191842568_4191842570,4191842567,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-418984160,cluster_4191842568_4191842570,4191842569,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-418984161,4191842572,13295816111,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-418989093,3574700137,673080441,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-419747955,4197513158,cluster_3340971205_673069789,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-434316128,4324745321,4324745312,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-434316129#0,3799979988,4324744384,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-434316129#1,4324745337,3799979988,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-434316130#0,4324745321,4324745316,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-434316130#1,4324745329,4324745321,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-43444012#0,10629475720,cluster_1839459856_635914020,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-43444012#1,619274621,10629475720,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-43444012#2,1839459803,619274621,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-439265505,4368955037,4368955032,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-448192239,cluster_673075505_673076213,4452265841,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-450935073#0,644617043,4478291048,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-450935073#1,1814506651,644617043,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-450935073#2,13371119439,1814506651,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-450935073#3,644617048,13371119439,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-450935074,cluster_10660932949_10660932992,4478291049,1,16.67,11,0,0.0,0.0,0.0,high,1,fixed
-453490598,248608261,4502191089,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-453490600,1814506657,4502191094,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-453811684,4504963663,13202644714,1,5.56,3,0,0.0,0.0,0.0,high,1,fixed
-453978690,4506239332,cluster_11975113199_4506239328,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-467592551#0,9415532348,127658282,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-467592551#1,5635884169,9415532348,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-467592551#2,679004918,5635884169,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-467794753,2638385103,4623975923,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-470603174,2066330720,2560859839,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-473787891,4678327361,4678327358,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-475478803,4692153521,4692153520,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-475478804,4692153523,4692153522,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-475478806#0,4692153534,4692153533,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478806#1,4692153535,4692153534,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478807#0,4692153537,4692153536,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478807#1,4692153538,4692153537,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478808#0,4692153541,4692153539,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478808#1,4692153542,4692153541,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478809#0,4692153539,683786369,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478809#1,4692153566,4692153539,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478809#2,4692153568,4692153566,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478809#3,4692153569,4692153568,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478809#4,4692153533,4692153569,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478809#5,4692153536,4692153533,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478809#6,2105200722,4692153536,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478809#7,cluster_4692153560_683786340,2105200722,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478810#0,4692153570,4692153566,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478810#1,4692153568,4692153570,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478811,4692153570,4692153569,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
-475478882,696522406,4692182780,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-475479116#0,4692184630,4692184629,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-475479116#1,5057792735,4692184630,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-475479116#2,618530925,5057792735,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-477647320,4709558096,cluster_2419545239_4709558104,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-48647286#0,617747830,617747829,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-48647286#1,617747834,617747830,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-48647287#0,674684731,3964896716,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-48647287#1,3993542122,674684731,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-48647287#2,3192341980,3993542122,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-48647287#3,644610790,3192341980,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-48647287#4,2375440699,644610790,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-486761231,4793220509,4793220508,1,8.33,10,0,0.0,0.0,0.0,high,1,fixed
-486761232#0,cluster_618543188_644608081,618543181,1,8.33,10,0,0.0,0.0,0.0,high,1,fixed
-486761232#2,618543190,cluster_618543188_644608081,1,8.33,10,0,0.0,0.0,0.0,high,1,fixed
-486761232#3,644610778,618543190,1,8.33,10,0,0.0,0.0,0.0,high,1,fixed
-486761232#4,618543221,644610778,1,8.33,10,0,0.0,0.0,0.0,high,1,fixed
-486761480,653114096,4793221857,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-48678169,4478291049,cluster_3822138072_3822138073,1,16.67,11,0,0.0,0.0,0.0,high,1,fixed
-48730040,3354483657,250731003,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-48730296,3172219427,403875121,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-48730297#0,cluster_5340854055_618530907,cluster_683784024_683784040,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-48730297#2,683786360,cluster_5340854055_618530907,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-48730297#3,683786358,683786360,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-48730297#4,4181874310,683786358,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-48730297#5,4181874313,4181874310,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-48730299#0,618530970,cluster_5340854085_618530947,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-48730299#1,cluster_5340854055_618530907,618530970,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-48730393#0,cluster_3804259542_696519989,696519991,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-48730393#2,618531418,cluster_3804259542_696519989,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-48730393#3,3804259540,618531418,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-48730393#4,683788950,3804259540,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-48730393#5,683788958,683788950,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-48730393#6,696519972,683788958,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-48730394,683788958,403874901,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-48731367,cluster_127658071_3185210190_3185210191,618542173,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-48731368#0,10175609358,618542173,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-48731368#1,3988285713,10175609358,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-48731368#2,cluster_618542191_618542192,3988285713,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-48731371,3942440108,646872995,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-48731536#1,618543058,cluster_3384207073_3384207077_618543041_8943920963,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-48731537#0,1480092696,1428440343,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-48731537#1,1480092699,1480092696,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-48731537#2,5340883851,1480092699,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
